,0,1,2
55,857.4407363798578,76.77224784356895,339.77460922604064
56,153.39623981784666,-604.7118392523828,-253.12562762287567
57,884.5025763045643,-368.64080377985243,163.19350288373553
58,-768.3009365324058,-96.61681006713063,-348.52706929368406
59,66.85403254183542,78.26669124372249,-961.568640879864
60,-913.8545795678349,191.52668953456765,-118.2056166791262
61,-241.7793634669515,171.59023572805648,397.59801407971497
62,384.6369665914584,616.9721801889965,-403.3320435432583
63,-356.25543062843775,458.1522368376163,602.36644748645
64,49.015924191188134,-279.8712887938775,-328.11753344167045
65,-599.8597638740828,-166.95303754735755,360.48893746592256
66,1377.0682453437669,14.092379082509943,511.3913969053305
67,269.2017848001052,-302.7395411067057,472.57400813554625
68,132.55364802006235,632.0410607662761,-152.86802982912036
69,431.42314686578817,-210.77535008760302,-991.9448466569363
70,300.23101250120067,751.3388419802219,-486.4215396642767
71,992.992059305138,-71.08214045374287,217.4519208880712
72,337.7857161178241,-170.37449976343777,-47.942534064680856
73,30.14304828844331,370.0058138938314,82.34486415013104
74,238.12447849581912,50.0244699614006,-639.1354269925889
75,944.933470528543,-198.09394299031987,41.074514881117445
76,231.25025933586886,-465.58189083848396,27.789270696557168
77,-874.5527962953097,813.9856886998439,368.64120730616537
78,850.8674612809112,359.3151238721714,953.0416667377499
79,1515.9712566340952,153.46663061134612,495.5940235699415
80,-322.5859623750042,-579.8030844585413,41.32599410043102
81,-427.80898364422114,443.88699240806807,230.8076776923789
82,-239.00854363640246,-228.9478864488785,254.6618502686197
83,1133.8176416602385,364.77274292255095,-303.16029253256994
84,469.4675123723805,-281.4698970600722,-477.4574838560312
85,-216.46555584791977,97.32574042112665,89.82454206861566
86,-92.37070122853955,414.98034287864533,344.6532644572699
87,1281.8273601172798,-295.5286935534668,646.0150111302318
88,931.3576354828333,177.04876455220077,-682.5723550586482
89,287.88682125729196,56.45736600237369,283.31106294394095
90,377.73221185071645,162.85121930703158,444.08420343287065
91,266.167480282613,282.6242877670172,-4.9835188767911385
92,-147.808152445709,-480.36284408084737,-413.5477565362589
93,488.5780504884758,-490.2721266778569,-669.9755793092404
94,-402.93952833369207,341.60154425952,-64.61705457263396
95,248.59993500877636,-222.7003604092482,800.2620033294418
96,85.9074815826188,-899.9400288067461,-80.24869868943037
97,-408.6764523790477,-812.159712127178,102.19696393202712
98,-215.58892940838413,-67.43190471840532,572.5539025676144
99,447.3031655361908,-1123.1224797936181,-213.3991875049695
100,-361.7588432063762,-342.94250245074306,458.6788888974592
101,-87.06736493402411,879.0343540099578,433.34203024032854
102,448.8854969624512,560.4577325538423,386.50733428153353
103,-45.08422192663773,-102.33256216468695,73.85972734022428
104,1127.772352858611,297.6044076241819,509.1455944277264
105,-146.59450162125918,370.9581935197051,61.32710632618427
106,128.99032730777793,-982.4394368156343,788.7590146638887
107,124.64295493366477,486.41775437618645,352.24507338484773
108,-422.50192814109386,168.34204160599776,-711.0571991564232
109,-37.33641213506259,265.0002087072434,333.21701748846044
110,-922.4406690470523,431.4951173188127,19.824706498018184
111,-790.4963751796106,234.02705037497827,-161.36730769178817
112,-171.14364626590927,-168.24282750202488,-183.68565166182978
113,-907.8604741145065,711.1180974122001,331.7217862929383
114,-798.5696502936978,-7.234428061309,-223.73530054924203
115,-296.34853017102193,-571.8615218271585,603.5230420039604
116,-964.7905504542526,541.082166364046,33.6280139179221
117,-598.8835264973699,534.5028070840162,249.11562203684244
118,1261.8526399033592,406.4309608125778,320.63442443156623
119,-1003.6839607183632,403.96577123351716,37.93069748715131
120,297.7591777002245,343.7461406624638,566.4806671325783
121,-910.6726042966819,501.5102450473239,66.669752033358
122,-930.5156778718839,216.8176130584598,-109.01593167519306
123,1156.0813574098418,31.963836581267344,-197.885373984476
124,486.0035846474909,605.813114467655,-881.047712488448
125,1145.4925287631922,-237.54407358429822,712.0409643460152
126,-302.95690703063605,-714.0446631457645,51.16648566363342
127,-927.2454753514854,691.9413715592823,211.74319802215607
128,-853.8877265904738,167.06142046788403,-99.11756400643908
129,-844.9980823658591,664.007055979156,284.07821016515595
130,519.3375663214839,-34.654462852492394,453.84485321621116
131,559.9418545708124,167.77702013781385,-1120.430621379994
132,276.3711362545143,519.403472422275,-326.82314373896014
133,123.81340838625388,132.53170239232074,-337.0024171703413
134,1315.9871708245,-132.76983306824303,761.9248970366218
135,-16.357735012754226,90.39389318917588,28.85599279274213
136,24.591744695129414,601.6667452762666,-510.2189476528747
137,-810.8677768154365,200.02970091378512,-153.76665941343614
138,111.74591627674715,187.569021536614,464.99715129518694
139,999.9342735838975,638.1576341319075,-607.5132997864565
140,-873.4584374076271,334.9560785990699,-140.0750853375797
141,-125.30507494378475,457.77176419893476,-861.158129002625
142,360.0727243914937,-424.02763188798514,-426.13324390674967
143,-313.42611133718117,489.5203824237064,-393.84327778121775
144,976.1035451548934,-175.30214360764847,340.06101898749864
145,-681.0661126600951,-16.19565126138805,-260.0595346671696
146,-335.14207140032204,140.11198787629735,258.25756675480255
147,1198.144391250341,327.895996848425,-618.5987390765039
148,-57.24668205428767,814.2789523951792,-747.237039456349
149,-432.9463352996983,494.02082340927956,61.17635448322008
150,-147.1217810739479,-60.350973619800286,-505.01605764765304
151,584.8280800442526,484.9048516686218,-899.374799838057
152,590.0379025302328,267.65379732650683,-861.8305243128599
153,483.20558174737783,-542.663918744862,574.6679022407386
154,-4.0690656986986635,-640.8010999480697,-404.24966149182177
155,-98.78905292543976,-1007.7989466354513,-553.1590549744415
156,171.65943385772943,1295.0084448027978,-241.6179914336352
157,317.1469237996687,293.9331308152842,1003.3249309551968
158,-338.5392724651464,-329.1338894815947,444.95648950057597
159,-57.638601459431605,-84.47236266796241,197.28968137738346
160,189.61945658399375,849.9140676879432,-273.72205533709166
161,-101.91312121926578,303.8481481549954,-564.7379337459945
162,1641.1863854377175,265.53164883389076,-121.10672255118703
163,-353.4956047458153,297.03472185805146,89.98115027399605
164,1222.4251614445109,164.2841787461169,201.85457505391048
165,-640.3224323073895,-274.4256981112146,183.38179673314116
166,-648.8433182259054,-602.4062704940156,-379.82315642350545
167,58.76098557164178,185.9177505305062,813.9237644557663
168,50.698649379889034,-314.8951744054281,1064.953702237021
169,-326.26802085417336,-729.9632415376905,-515.6061950087401
170,59.418054538745466,-773.5306035356315,469.148054457061
171,-150.648492352341,-878.1282872797138,282.89667646860875
172,-3.939873464744015,-932.447856021711,100.52429077719508
173,156.77705990081182,-180.0713444254389,-173.4032682789652
174,-485.92385021073113,-154.21716213876698,355.7968068841431
175,-391.3618508658744,-230.65857165268238,130.55363899797842
176,22.43247609861823,-966.1571832741956,233.54662330264364
177,38.565443832017024,-193.8741415378352,-200.6699611916162
178,-466.2319184670255,418.7929341719353,-64.46946975727313
179,6.307536885263403,287.29531314927704,562.4186994296028
180,-254.4540540445828,-137.99229164924063,682.1534961894823
181,-353.7377988227581,-182.67806536026816,-121.02804164823868
182,135.72247620188466,-996.5920019281743,655.231082208551
183,-61.596417835973085,-778.8422303560315,-628.8626797899107
184,-654.4269903037575,70.4386074038343,-349.80798800999764
185,-829.4355843512485,289.6414949595586,15.904152020362682
186,614.8834408715041,-27.185280017440643,-426.5531287466683
187,884.9707443255177,-54.28586910982716,-402.39836075061
188,-142.28147371366566,-635.2233794450167,121.96894106254508
189,1208.119007979733,-87.38628635822671,-101.94110974676785
190,-40.93983390514687,221.2479428464303,439.4978481486304
191,1203.3518846548966,339.21814341149076,-351.008983463664
192,1165.2236084083866,195.84257861385228,-369.72807818063933
193,181.5269550491961,325.1036730500915,-629.150836359537
194,357.0550056416514,169.81170308257015,-951.1192937089118
195,808.6278727779953,188.67785430291633,-773.9097792704684
196,-77.61992982857844,100.86819876730974,-51.114593204384526
197,-728.6850119685076,154.83660460936386,-289.86221171741283
198,932.6721768062625,71.78183801272236,-795.6708018947588
199,-956.4044207201318,464.61740561193324,1.5634645478133504
200,-428.9519877048384,-476.1719523303087,-258.34161444260866
201,-789.1109440387074,105.48276681151883,122.54521064724825
202,627.9796901732775,402.90410565938265,908.5895386201148
203,118.37492215489281,1208.5225351362235,178.43807324257114
204,610.7062872656682,35.814589314836326,634.67634482866
205,-264.6267499862769,425.15671507251267,-467.1547314519204
206,204.31729701734798,-699.9543368414454,864.7397608162689
207,772.284098932651,308.9478201007625,-1137.3201347636086
208,-216.90360438339175,917.3881407708276,-232.62181778769002
209,-224.56785287035248,-841.8681073823813,389.70806104201586
210,-375.96973286620533,-514.6418028044774,123.75357140920131
211,-11.656698991639486,-339.91467883736647,-448.2997767848101
212,-690.0886760921617,-327.7917311942895,-335.4527130488351
213,246.39998896159665,-550.6771161907216,-13.553023141606882
214,-63.7895905701096,-120.53884670197817,-220.95587299222473
215,-744.811493030715,362.19075951533193,-70.06427243055553
216,-896.2684596429525,558.2543340139711,79.78855150754279
217,-290.87337827618745,368.9563465420965,244.27719397634382
218,1134.902644393025,407.08062913936396,288.76212668778214
219,61.066315794781275,234.8616924964455,-338.8117489503494
220,-55.26303104662651,-657.9820390790849,-771.3825241956939
221,-243.6507099957421,-31.443464426349703,-832.0866816892736
222,234.04115383304983,-799.9053567078213,-197.0071309017824
223,1259.981064613577,-53.79101292652149,1319.0693703594486
224,133.66296384197483,-739.956487439258,-339.75666906777747
225,327.78234695520206,-1005.444657411469,-231.87962418735663
226,-358.38811823283646,-391.8043958225311,-738.4060664656178
227,106.01787065397278,-780.1414753123693,-144.50831308502646
228,107.93044799297643,347.72102561795435,1032.7276294751873
229,-801.01328507387,232.67261395537702,-164.76818088185334
230,67.23625271351891,-809.2965168713957,425.9921645049266
231,-72.60212297523137,132.641452548867,-993.5599121153991
232,-246.9657401724175,278.5488553783681,19.825188226283284
233,-147.11991228583057,29.60463468591361,589.6980702247469
234,1920.854715299655,11.510962939514881,50.84036841170643
235,523.4908685831217,610.8461253063676,-918.4001203320689
236,894.7008971511517,-16.73198243996326,858.7901976879041
237,105.50547186992998,-1214.4581893082254,-364.8421393522807
238,-825.891958394503,-177.8535132481108,-142.15613342014578
239,216.63054835702204,242.7722985371357,1022.0932042308265
240,-464.87645533345005,52.358160307525836,699.328552581372
241,113.19326145746545,-674.0428641816981,-760.8598072130917
242,1026.8957694732856,188.5995633599401,677.6754874616618
243,640.8603002277379,550.4830863251342,-685.6615015385127
244,-875.7041352513023,743.0319791220237,322.77512003614225
245,1340.7220341677196,55.290755064887676,-94.7410073516914
246,148.72406101512303,207.01332871002217,576.6298119258921
247,-929.2742420383958,625.6486702228163,156.48977554113418
248,780.2736565814813,675.6473470837861,-509.28911755489247
249,-534.5606357352519,79.25783024623264,286.63270437333324
250,-108.96338522816983,739.6671473205105,-12.624009784818915
251,387.0963008288304,153.50722694151287,957.7206406947163
252,-343.9611568042373,214.9086516080395,24.80258124350492
253,777.5983363199936,-163.0812597281677,-189.21269588879264
254,260.1183715801695,-258.6114689216549,-168.46751951961716
255,835.8691482691493,91.28021690566166,970.0206454752031
256,-544.9503477123092,72.61419184451344,-446.78290763101325
257,-136.93784157876217,-699.3134308042015,715.2169663966968
258,1130.528734040308,860.2026028694318,-371.0172938534803
259,-185.93810841582763,628.9173817522527,-495.7432335454037
260,401.9932071847643,-999.0278525215796,-607.7407260718302
261,-381.80471371834875,-37.31184161358219,-491.1543582646711
262,-640.3341486840499,282.758062490663,372.22642650220087
263,-34.48187856476438,-214.95084003134883,-653.148371512285
264,117.4051602637965,-320.28670624487825,-715.952090401986
265,-175.7190857854793,204.00924929170193,324.22064027674725
266,-262.2037485026164,-565.4446380674495,-134.5757214312888
267,-167.17767966207677,-368.5908394069874,-381.77520631954263
268,-288.92768531386884,130.40973102742595,672.3738708666845
269,-292.83020589547607,-571.5716917919175,421.4827186700926
270,497.28316541552044,89.19137135195881,-351.4045560714985
271,-606.4079011296368,75.84454627164881,156.63626630661426
272,307.09388605583194,268.08366394619685,468.31851461950873
273,-998.7393245055358,398.17623582239924,4.950934327251918
274,-180.2627789256068,-312.1677696088444,-63.06792248812127
275,-291.4275861369981,-971.2035083189384,-102.3389965649026
276,-295.7715201725402,-554.5974797633191,-361.8748025897997
277,-97.85280855806585,42.82917855714844,530.2685941745456
278,192.62005007204442,-53.76173400871018,751.83799852852
279,-439.5286160934438,-548.4087549867473,584.7101747567916
280,-747.8745329532758,193.91581891275553,119.16391222756057
281,6.342477850322665,98.8460639405302,352.9915059652243
282,-435.5459405990856,-194.48569245386955,-373.14932414353177
283,552.9640873466279,-1042.6606796417723,-204.46173808751564
284,-699.5675214603024,-508.3201396277889,205.28879139390764
285,569.8900352191525,-1027.0134055944295,656.309883426334
286,-21.032910704365467,-85.37523353008665,625.0137443041351
287,92.27701724061188,144.03904200474548,-33.63270935923327
288,61.5713972489336,549.0476562419826,846.9912874899455
289,499.1405103491209,384.5355722386059,377.47981884330216
290,406.5156071599793,-612.1592380562873,11.585620460390148
291,-329.09711939720086,-480.28081622876226,261.40454331767535
292,-241.2891896019052,-222.17153129703965,155.46124454546205
293,346.7207422363488,-68.91121588432243,373.97519613287625
294,-857.3528540574903,191.2052889538692,-137.07062141811784
295,-220.91676500002762,-276.1987489399187,-183.26300319038384
296,-254.91493867284154,-1014.6345566932445,-267.22885817800574
297,-173.85670503422196,205.09513703790046,-310.2521744336348
298,-904.3893179436433,844.0605587371587,298.485891964455
299,592.1878306535694,1071.9267793297545,-51.119494885296284
300,-58.514098597230884,-802.2146550857432,-48.99904931816373
301,-915.0068908414323,641.3567310480826,314.6911616764067
302,-108.59376907357672,-687.0232499908063,622.9555425848923
303,-354.0083275473292,-500.9264807380253,216.89847750542498
304,-602.8428514187266,-515.9394868664176,-511.3023513002363
305,507.0698560099536,403.5528355840333,598.63297815198
306,632.8235918287231,-28.04889392164887,30.76621362761068
307,-305.5282129892256,629.8526600763533,-616.5827762536508
308,53.57486140463984,135.36449057301635,-26.64174771535516
309,38.819174355127736,426.72786337384065,-920.2935929502531
310,419.1786063955011,-28.71496415574688,-559.6778156872384
311,-93.8252011093712,-240.59110526263754,-741.3158029191909
312,1464.5330277339885,115.66521663794865,389.997978464308
313,-356.4711675510195,-438.7594700759917,210.9948724744103
314,616.4735600952703,46.695025885084284,396.5485047256204
315,1586.1260730199663,538.3230200130585,-11.776652324049213
316,-946.0621739065878,644.3453063205549,281.17076376422625
317,723.8737127100562,528.8758679689038,-55.911877935888185
318,-354.74877076936747,157.14122555985415,316.0657932764168
319,-435.2785744905378,-564.101004229044,-106.14220658889566
320,-320.9412322995303,26.507142951698597,-100.94389241460176
321,620.7924900158094,1068.6772188968694,471.1987261646597
322,212.92492729330294,-300.5379553714312,645.9923741459019
323,-682.9671612794657,3.3656598029149385,-296.8284707826857
324,-375.20032648929487,-574.642205777901,-105.74431574030893
325,1748.371559763231,-2.4782433857540607,-157.1619703119976
326,-654.6893414090629,-173.7046861499633,-170.93656587254242
327,-388.45224377820574,-5.152096767621679,590.6045689869217
328,-188.85198126569222,95.87542984576818,-233.94663425547378
329,1194.3068282540244,269.25183883693273,-737.3428966986872
330,-471.745153331459,-722.7370286769382,117.0264934016522
331,-605.5395987291475,138.90131413188507,72.53465884141721
332,-255.62117033662705,-777.0574070297114,-267.6843397022879
333,217.21641931643506,114.85333886028658,616.031657519785
334,-860.1961997393231,98.40832821584478,-181.36715415316203
335,-62.09841568237304,640.6341172442746,-872.3725405210349
336,248.91547057965306,-48.450951017040786,249.42482337234702
337,1825.5557754934437,-72.42831247005739,673.046945475282
338,505.48927714300777,-869.9695334234362,-268.42091643599406
339,-415.2636213044392,-96.36352604980318,223.64642146324067
340,-940.9755462941355,701.2846306578206,149.8816229676247
341,370.84772171879763,33.25816129985027,604.8743168129372
342,1109.9849900115053,425.9389536366462,-533.9966590481094
343,-134.5187680794341,-540.0790581884908,-685.4043093150756
344,-371.7908268371355,-474.2931916033648,703.0433904724955
345,-513.0245678651779,34.9345607615972,14.708139111296276
346,39.913887762116744,-1041.4673558495433,-213.70551288717905
347,155.53441375905632,429.07088172318373,-319.86381725376737
348,625.1091032000431,-930.3141087223439,-487.80102901756635
349,1097.214090061011,121.9302939042114,-387.87235543920093
350,-779.9643301482041,653.9632956861894,37.341788475950885
351,-534.9079808721665,-740.2100600881724,-169.155903090955
352,1433.4573576182374,311.48367707494447,858.9337313536624
353,1639.308106280837,147.44986667804395,15.530038010998922
354,595.039966475412,-102.3459470694972,436.7308627695889
355,784.4337329874124,250.10731868215927,360.68492497446186
356,-25.559364600418775,-108.99570898897544,287.3225076525535
357,463.5223347155101,-105.82513964307988,908.8730974554636
358,814.9189065085254,99.9930237276244,-1020.9699233903315
359,-492.63922574846174,-275.45745659907436,420.5775856288401
360,714.9969720079868,71.66631079566852,-469.8207618807826
361,-862.2739444706388,321.41383065853574,-137.396145383122
362,-440.67224788151776,-96.70683840249181,412.6363987174709
363,-115.46437381291757,382.1396818180578,121.65721141646046
364,301.14786022307584,945.9549327837894,-22.94514443797902
365,411.74933978655463,556.4656316398186,-507.70604125553365
366,-131.8935252665298,618.2855954496385,390.7286504284893
367,-927.1767944639803,380.68396879240555,-2.0024725331788096
368,763.2535278582668,-114.53422808608363,311.4229540523032
369,2005.6400373048205,205.98547659888402,379.292177551251
370,-294.4201414919606,-421.30458818233694,67.95423637789044
371,-561.6455971950393,-397.2319784355777,-366.8457135783299
372,217.42051027192048,62.21775904390624,34.275265506567
373,4.762653794009405,-892.8851648953195,-151.07091615732307
374,902.213419662226,81.05581755971461,634.0142556319914
375,1345.219031183013,831.5193105484285,-209.64062498759492
376,130.34255045479242,198.1851762673406,-349.2895708986937
377,-213.37806788375755,52.17840759165201,-593.8410725839399
378,-909.6091414047423,447.87005852376035,21.750880118158708
379,-578.1209022375534,-166.44745532463114,-69.89034349912025
380,-114.9011496374984,343.1349976618937,837.8620922898513
381,-291.2643276830915,763.139255176395,-354.62452805475493
382,99.81707339675424,919.1929889134859,-108.35234012837347
383,133.7097017377946,-34.608727941529374,-1119.9471390648541
384,-447.50317113034873,-232.24657890175922,-689.0368878196412
385,562.830671014933,117.56913953549974,368.07409229265727
386,-120.88958893690061,-683.2671085155021,-237.32161046220915
387,667.0171996262046,101.16539890538864,-219.78209747264876
388,217.46765921513835,119.30122617204901,-141.2116516931783
389,-297.73593839628046,498.6037343945418,657.0237634668407
390,-826.5600839018753,613.1199307889427,238.84215353157603
391,-842.063612909907,200.0947789127448,-221.70435607153567
392,510.25812429906415,-537.054658437222,-204.24252871849737
393,-669.4428743828157,537.1397579071837,540.5428388305926
394,90.51793973679767,337.0127293445984,299.6420887008344
395,1480.9220255634532,287.58290441490493,-670.2845120460904
396,-724.3221110341361,-144.36021061161944,-336.31335544388355
397,-207.65127889558553,33.86307733340316,634.8156195065843
398,41.99445049783258,191.84059990540686,627.4072701873839
399,182.76779652837942,390.35738480597524,-613.8161569277604
400,362.9218792195244,295.0723014851092,-329.7623641688518
401,1321.7514338192134,46.47451246288909,222.43238571327947
402,242.89105227798294,286.32915953864557,-531.0176935371677
403,582.552181632318,415.3507940988985,125.88031459136297
404,338.4958001915025,835.0089215163102,153.61006981707317
405,-159.61153210818176,-117.7540114460119,-374.7995611145388
406,446.1687270799325,-438.96376940244267,241.03159949639917
407,-324.30866550393296,280.2655954892861,115.26128008287166
408,1310.0975548759836,246.41352618324703,-617.6196075472028
409,100.37784758741213,-884.0644966022404,-208.32170339844996
410,38.54003929004354,-1022.6185600984263,645.8761010456604
411,345.94006599621935,362.88187717325997,624.3363446363932
412,-982.8903956605194,241.63016359337658,-42.19801749487188
413,-877.4234502955277,662.2297370827677,210.73842581929028
414,682.4270151695365,-1115.870608131905,-436.97621527376214
415,97.45080685283806,546.1558811275138,-642.0405490345214
416,152.0955290758491,333.4204992144711,616.8612743083085
417,1194.2058227455332,-173.15565977539032,1286.8280056159826
418,-426.1168525743984,-486.2776447090779,155.32477354874084
419,-331.78951321070844,268.56090406075,-2.939658056486537
420,62.75659952212155,-298.5579606455409,-296.75347421310335
421,397.3734879264117,130.7856139650354,-288.35454368072783
422,-532.564293969003,-481.9357127183687,148.42720867639193
423,-261.63647512312343,553.27712663078,11.494621850627018
424,120.65870288578306,-43.203048611194326,731.6864244533131
425,-900.8237673446476,286.3987540162606,-98.66062694076871
426,285.42799414099966,172.6109248739224,-410.2232541624636
427,-492.7118695014638,-173.97172851626598,308.95421519499433
428,784.4035347704624,414.99798547001353,880.4780181719525
429,68.77189285705033,150.83276951382547,-837.5697714428874
430,1123.3524663316243,169.0419499149281,654.092288956464
431,237.3042642102182,-95.89597595160066,-332.1929442413294
432,89.59966640557144,-83.85335969149445,252.7860341153812
433,-961.8211086051988,343.67763943509516,-64.8759739486994
434,467.34854958941213,-371.66092424987096,27.56246953174535
435,414.3303079775413,-32.51767982109157,-525.6705086868677
436,423.5630861959484,125.34349826400666,209.56869500954463
437,97.23531086399643,66.9631798039867,343.7697290844842
438,355.85112225637596,351.0519992829506,940.9943351291272
439,139.89407728192958,-901.8974715978476,-311.3570335266983
440,-272.1140142992916,548.1625963770867,-845.9778483300909
441,703.4545970043602,363.8031656228002,-116.06853817839469
442,318.1381839808241,454.4087190346311,-378.6534774972685
443,231.15801369392608,218.64461999197758,-335.00803596849875
444,-209.1452699411146,236.8418910950983,-621.3105276145187
445,-673.6720944720881,815.365975986379,276.58559189453365
446,497.1489722176788,-482.6422653914332,-195.59404903061696
447,-125.63353730145583,-816.6370378024388,146.37291752980903
448,75.06478698996128,-25.12856747152667,749.0811212569347
449,54.95241828186477,-13.658687510291454,-141.39892880525744
450,-891.8405229808716,670.037354730862,202.5999063371556
451,-86.63009331126767,372.6600157384571,-331.07696377253546
452,525.4582445135399,93.12477894831255,578.9464867203175
453,178.54491255737443,162.82842931899845,-868.3557152010925
454,258.88797832564643,46.218394400924666,-389.08882648323913
455,-347.6111758320619,-750.2609344692904,-79.48279436421203
456,351.12200375263063,860.6208966219582,-664.0436766160593
457,-249.82360841421325,233.92169021327663,-289.6006773999246
458,1262.4639266098748,722.414258524542,-561.8362021091091
459,1341.8789566916766,140.8620759184231,1006.145723892138
460,67.79608132673826,-280.1645601905713,794.7037639022282
461,497.2019103929897,521.6546582058086,179.5756061513259
462,52.083152925809436,734.5041682408528,-281.47254816530454
463,255.0157303373527,618.0421754410683,-162.2707415249677
464,-279.7482520803175,-454.71237749714595,-256.0753711321159
465,106.03439374255396,28.62016730041256,1091.8271375322545
466,-449.25669904672793,630.6794967044301,-207.81583651428636
467,-976.2851570107287,662.558182089639,224.89695356256277
468,777.8580671398488,-391.4223686328115,-329.86104395884206
469,-905.4923877286142,554.5605621006696,12.481112146188163
470,-714.6204769893167,619.3045681978672,137.4944889417432
471,175.2870367929535,109.02315737057202,497.03336388432643
472,514.9612273348711,99.63334503375728,-1151.3795475954491
473,-940.5375164877092,285.45031870487225,-13.219176035353987
474,-316.40790670049375,1065.8211838368786,325.02631791641727
475,98.03024617321799,-1062.085747820109,31.568042612584353
476,-978.4565324177227,282.992895957448,-52.28650040631359
477,130.8623318856004,-88.21381943576843,1025.352225153007
478,109.28834443461353,328.81084998840953,-115.7546508245675
479,-132.23688810120538,-1089.179571959649,-274.54170067775954
480,-217.54305522427268,718.5196918893655,268.0365408959088
481,-515.9402625221467,641.6413646610956,738.4460019454039
482,1604.8416329795452,565.6977823996461,-379.3335782174246
483,147.57286810982478,-258.88898815785257,-161.00088268489222
484,1207.1338845379787,-99.17915501941694,733.0327002277626
485,489.23180069429526,-285.3560359607723,-222.9032512335567
486,-332.25232497773766,22.21799452790243,630.2492905945182
487,-488.2617554836062,323.3373514964876,306.8690118438596
488,1020.7092475833637,68.40343404544166,1365.6042813032918
489,-550.9482969998254,-498.0307271123025,-81.36308941746339
490,-58.82037402838196,852.9949810256247,-53.11918726556812
491,808.0041650376165,-57.37536572192877,74.99443527747307
492,125.41412850641157,504.8050314654597,627.9157957796593
493,-732.766056642694,119.27138291928478,-327.28003889789994
494,493.5641105091076,520.0242647645048,-362.92645989667926
495,153.59009386714166,133.93109163657144,-1067.0602634694667
496,393.8294064117199,-167.06330259539564,-260.99709907569076
497,1581.5448346457504,-271.7197029987228,829.3082637868146
498,-289.38588924700196,241.95547486168203,54.14677561013977
499,108.98879237722512,-255.3083025826927,373.2272488389702
500,-249.61791991685388,-755.4022182764185,-394.1767167157929
501,-754.5910394621419,157.83657490645464,-178.7148232118663
502,41.897574845201866,-961.4650405976096,-587.0685480946382
503,132.99474935273966,-296.04615875111097,-216.98759448139953
504,-57.31323703115129,-1040.850084532772,174.58923344116715
505,666.2213543870436,133.33737029152226,-133.0728632949482
506,426.3819671441107,199.19832900728028,447.91513493327267
507,-41.51642573085605,-199.48777477941954,-304.83083589888724
508,-239.10272401696903,-612.0524145142648,-228.59358188547932
509,-460.4997309900143,-608.9493062754574,-205.12054631708682
