0.658897227416,[-0.04890409 -0.03504143],[[ 2.85142089  0.97050344]
 [ 0.97050344  0.96872351]]
0.341102772584,[ 9.99942134  9.98257912],[[ 2.01800996  2.35710436]
 [ 2.35710436  5.31989183]]
