8725.37520005
155406.9122
54744.86689998
41112.83520006
19960.0336
-141105.01629998
6999.74379996
-54868.2415
-94830.34999998
154884.703
-66992.8989
-10316.73000001
-50219.65474001
-33030.22559999
-66400.73070001
-25997.0669
-12149.20000002
